id,name,current_price,total_volume,market_cap,last_updated
orion-protocol,Orion Protocol,7.88,7986182.0,244278019.0,2021-10-19T18:54:04.380Z
mango-markets,Mango Markets,0.242593,3034366.0,244009134.0,2021-10-19T18:53:33.471Z
ellipsis,Ellipsis,0.56961,13661418.0,241773220.0,2021-10-19T18:50:50.422Z
ton-crystal,TON Crystal,0.37418,946819.0,239995504.0,2021-10-19T18:53:51.054Z
origintrail,OriginTrail,0.676026,4604121.0,238572762.0,2021-10-19T18:54:07.728Z
maidsafecoin,MaidSafeCoin,0.526718,1561276.0,238105884.0,2021-10-19T18:53:03.777Z
balancer,Balancer,21.75,24588349.0,235312377.0,2021-10-19T18:53:58.052Z
alien-worlds,Alien Worlds,0.187602,32720678.0,232100816.0,2021-10-19T18:54:02.928Z
syscoin,Syscoin,0.375732,31550371.0,232054476.0,2021-10-19T18:52:53.152Z
dopex,Dopex,1600.55,1924916.0,231994226.0,2021-10-19T18:38:33.408Z
polkastarter,Polkastarter,2.82,51213633.0,231061929.0,2021-10-19T18:53:53.498Z
steem,Steem,0.568534,5285092.0,227025732.0,2021-10-19T18:53:48.223Z
polkaswap,Polkaswap,0.061086,344064.0,225824888.0,2021-10-19T18:50:22.747Z
dero,Dero,20.47,1590334.0,221226049.0,2021-10-19T18:54:00.354Z
rif-token,RSK Infrastructure Framework,0.28026,2654530.0,220040982.0,2021-10-19T18:53:53.079Z
allianceblock,AllianceBlock,0.708842,4032042.0,217469921.0,2021-10-19T18:54:06.060Z
funfair,FUNToken,0.02014926,13441597.0,214165939.0,2021-10-19T18:53:27.602Z
beldex,Beldex,0.140399,431850.0,213804997.0,2021-10-19T18:50:43.451Z
wrapped-centrifuge,Wrapped Centrifuge,2.07,3212841.0,212714835.0,2021-10-19T18:54:00.601Z
flex-coin,FLEX Coin,2.7,160077175.0,212248766.0,2021-10-19T18:36:05.229Z
telos,Telos,0.867016,2612124.0,210681306.0,2021-10-19T18:54:03.195Z
alchemy-pay,Alchemy Pay,0.062033,14666110.0,210446610.0,2021-10-19T18:53:34.510Z
klever,Klever,0.03845646,2032853.0,209557491.0,2021-10-19T18:54:07.970Z
tomochain,TomoChain,2.41,8433352.0,207843714.0,2021-10-19T18:53:37.448Z
shiden,Shiden Network,3.55,5440216.0,207016150.0,2021-10-19T18:53:48.182Z
superfarm,SuperFarm,0.732683,12679481.0,206880834.0,2021-10-19T18:53:40.892Z
frax-share,Frax Share,5.78,7091624.0,205697532.0,2021-10-19T18:53:50.398Z
stratis,Stratis,2.05,3620713.0,204689750.0,2021-10-19T18:52:56.499Z
metal,Metal,3.15,7168975.0,204130104.0,2021-10-19T18:53:44.670Z
api3,API3,5.17,18129881.0,203413525.0,2021-10-19T18:54:07.306Z
melon,Enzyme,140.7,48758917.0,202182437.0,2021-10-19T18:54:05.192Z
safepal,SafePal,1.86,54889020.0,202175079.0,2021-10-19T18:53:35.194Z
fodl-finance,Fodl Finance,1.0,48198450.0,201627401.0,2021-10-19T18:52:50.767Z
my-neighbor-alice,My Neighbor Alice,11.45,34115007.0,199370084.0,2021-10-19T18:53:43.715Z
defipulse-index,DeFiPulse Index,331.79,1217436.0,199286309.0,2021-10-19T18:54:09.196Z
utrust,Utrust,0.437001,19957278.0,197340267.0,2021-10-19T18:53:39.217Z
quark-chain,QuarkChain,0.02980409,25410344.0,196425945.0,2021-10-19T18:54:09.451Z
chromaway,Chromia,0.346024,16058658.0,196083886.0,2021-10-19T18:53:38.977Z
stp-network,STP Network,0.148277,193385459.0,195545056.0,2021-10-19T18:53:02.859Z
anyswap,Anyswap,11.45,14624846.0,194985571.0,2021-10-19T18:53:15.815Z
escoin-token,Escoin Token,2.84,315415.0,194052319.0,2021-10-19T18:49:51.941Z
star-atlas,Star Atlas,0.089956,9557403.0,192778668.0,2021-10-19T18:53:55.004Z
everipedia,Everipedia,0.01894787,11089708.0,190669091.0,2021-10-19T18:51:57.819Z
playdapp,PlayDapp,0.774982,1061517.0,188583128.0,2021-10-19T18:52:13.562Z
